age,income,education_years,hours_per_week,experience_years,credit_score,owns_house,owns_car,num_dependents,city_tier,loan_approved
38,48350,2,53,17,391,1,0,4,3,0
32,136908,19,71,14,376,1,0,3,1,1
69,127468,9,23,32,543,0,0,4,1,0
44,53798,8,5,4,387,0,1,2,1,0
67,117434,19,33,36,593,0,1,0,3,0
48,101417,18,37,39,394,0,0,5,3,1
32,30785,13,56,21,552,1,0,5,2,0
68,92227,1,45,21,698,0,1,2,1,1
40,138680,4,27,21,353,0,1,4,2,1
41,81957,19,9,14,542,0,0,4,2,0
61,85431,7,75,16,409,0,1,1,3,0
30,37297,6,61,27,520,1,1,4,2,1
39,91894,5,10,21,461,0,1,2,1,0
60,136869,10,53,20,334,1,1,0,1,1
54,83772,11,26,16,336,1,1,0,3,1
50,39581,17,8,4,669,1,0,1,3,0
20,75192,18,76,17,476,1,0,5,3,0
36,21462,9,68,16,820,1,1,2,1,0
40,148848,13,41,3,574,0,1,4,3,1
46,84173,2,35,6,404,1,1,3,1,1
47,35511,17,41,24,455,0,1,0,2,0
56,96106,14,49,36,635,0,0,2,3,1
61,68665,5,12,39,325,1,0,1,3,0
64,64414,9,44,39,595,1,1,3,3,0
42,101010,11,9,8,836,0,1,5,1,0
54,92573,6,32,18,654,1,1,2,2,0
64,113665,16,13,8,368,1,1,4,3,1
25,127803,0,6,22,626,1,1,5,2,1
59,139682,17,67,30,450,0,0,0,3,0
33,33386,14,55,31,619,0,0,4,1,0
25,144069,18,35,30,751,1,1,1,2,0
18,74460,0,11,16,411,1,1,0,2,0
61,26221,4,34,38,761,1,0,3,3,0
22,43474,14,62,21,661,0,0,0,2,0
20,126073,2,7,34,502,1,0,4,1,1
18,135375,0,55,29,786,1,1,5,2,1
21,132660,7,60,39,779,1,0,2,2,1
57,41045,11,77,36,303,1,1,2,2,0
52,111319,18,14,25,428,0,1,2,2,0
49,136582,11,65,5,325,1,0,1,3,1
59,125693,12,54,33,326,1,1,1,3,1
51,24922,0,51,31,341,0,0,2,2,0
60,131943,18,5,24,363,1,1,3,2,1
42,42706,5,61,12,324,1,0,4,1,0
27,62771,7,42,37,371,0,0,3,3,0
38,72335,3,66,37,781,1,0,2,3,0
63,118015,4,74,1,567,0,0,4,3,0
56,72949,6,69,4,394,1,1,1,2,0
44,90714,3,66,10,694,1,0,0,3,0
44,115558,19,60,10,663,1,0,0,1,1
19,35240,3,71,23,614,0,0,4,1,0
58,111756,14,21,13,416,1,0,3,1,1
65,122272,4,12,29,463,0,1,4,1,0
30,22716,8,64,39,605,0,0,3,1,0
26,36574,1,44,34,499,0,1,5,3,0
69,131815,6,66,20,479,0,1,3,2,1
53,103255,16,45,4,657,0,1,0,2,1
39,93717,15,16,37,551,0,0,1,2,0
59,131299,16,58,1,598,1,1,2,2,1
43,64066,19,15,39,729,1,0,1,3,0
29,135066,1,64,36,303,1,0,2,3,1
34,81826,10,72,33,553,1,0,5,3,0
31,40213,1,50,10,395,0,1,0,1,0
31,91916,0,42,35,466,1,0,2,2,0
51,86151,1,65,10,630,1,1,5,3,0
37,148518,8,21,8,361,0,1,3,3,1
28,137018,1,70,5,473,1,1,4,3,1
33,149024,14,76,33,552,0,1,2,2,1
68,70906,9,40,36,760,1,0,1,2,0
48,20463,14,78,31,514,1,0,0,1,0
23,51973,9,11,11,538,0,0,0,1,0
36,94694,16,20,31,714,1,0,5,1,1
54,40651,8,18,16,425,1,0,4,2,0
21,88694,17,29,3,552,1,1,3,1,1
64,40008,3,8,32,496,1,1,3,1,0
21,131738,8,33,8,712,0,1,0,3,1
37,90474,15,60,33,755,1,0,3,2,1
27,58185,3,10,38,353,0,1,5,1,0
41,107924,15,5,29,638,0,0,4,1,1
52,94417,18,43,19,658,1,1,0,2,1
43,145502,0,5,38,450,0,1,3,1,1
54,91139,5,67,22,399,1,1,2,2,1
55,54980,9,61,34,533,0,0,2,2,0
38,42504,15,71,22,843,0,0,5,2,0
57,74970,3,69,38,361,0,0,3,1,0
56,36766,12,69,22,495,0,0,2,1,0
38,136944,15,25,36,841,1,1,4,1,1
27,113922,19,34,22,405,1,0,1,2,1
55,31695,5,37,38,594,1,0,4,1,0
63,37796,10,52,27,750,1,1,5,3,0
21,62543,2,26,18,833,0,1,4,2,0
62,34559,19,58,29,455,1,1,3,1,0
37,124450,9,8,20,705,1,0,4,2,1
34,53139,0,59,23,674,1,1,3,1,0
24,140494,19,48,20,754,0,1,0,2,1
21,123869,10,16,25,501,0,0,3,3,1
46,28802,11,78,35,751,0,1,5,2,0
31,93843,13,56,25,486,0,0,3,2,0
20,60205,7,69,32,667,0,0,0,2,1
41,118750,10,69,35,639,1,0,1,1,1
54,54159,3,14,3,561,0,1,5,2,0
33,31516,6,22,8,842,1,1,0,1,0
69,70492,9,51,7,605,0,1,3,2,0
21,49086,18,70,1,464,0,0,5,1,0
41,133758,3,53,28,387,0,1,2,1,0
51,50480,1,76,22,499,0,0,3,1,0
47,72091,17,26,5,570,0,1,0,1,1
35,148023,13,30,35,350,0,0,3,2,1
36,130195,15,13,20,788,1,0,0,2,1
48,67766,10,25,21,497,0,0,4,1,1
36,58737,9,67,8,322,0,0,1,1,0
66,29265,16,10,33,522,1,0,1,1,0
63,134165,13,18,25,520,0,0,5,3,1
36,139501,3,37,0,565,0,0,0,3,1
39,138257,18,75,35,372,1,0,1,2,1
41,90990,1,28,4,376,1,0,2,3,0
62,121454,6,77,21,843,0,0,5,3,0
29,111717,8,79,3,734,0,0,2,1,0
47,35386,18,55,1,364,0,0,1,1,0
55,124718,15,6,15,656,0,1,0,3,1
48,57425,15,19,15,317,0,1,5,3,0
53,141635,17,39,21,735,0,0,2,3,0
36,63254,10,40,0,740,1,1,1,1,0
65,109863,6,43,14,308,1,0,3,2,1
62,138350,8,8,23,769,1,1,2,3,0
53,73634,3,68,3,647,1,0,4,2,1
47,106717,12,78,17,671,0,1,5,2,0
66,67662,3,10,16,474,1,0,2,3,0
50,106988,18,61,6,814,0,1,5,2,1
35,123784,1,34,9,429,0,0,1,1,1
69,126337,8,78,0,592,1,1,1,3,1
66,119287,11,71,1,652,0,1,5,3,0
45,107527,1,19,21,523,1,1,1,3,1
64,126847,5,21,31,823,1,0,0,3,1
28,95452,4,22,28,808,1,1,5,1,1
62,30143,4,23,34,667,1,1,0,1,0
50,111391,19,73,16,799,1,0,5,2,0
34,35581,4,28,11,389,0,0,3,3,0
23,87443,3,52,23,371,1,1,3,3,0
21,49424,8,34,29,732,0,0,2,2,0
37,108844,9,19,29,647,0,1,1,1,1
65,61984,15,51,19,562,0,1,3,3,0
64,61505,9,48,6,570,0,0,1,2,0
44,132061,9,31,37,808,1,1,2,1,1
32,122478,18,68,6,807,0,1,0,2,1
23,82699,9,45,29,719,1,0,3,2,0
64,46957,5,72,11,371,0,0,4,1,0
31,45464,16,9,30,373,1,1,4,3,0
28,134012,4,57,17,802,1,1,4,1,1
56,43649,5,12,1,445,1,1,4,3,0
26,62065,14,26,32,345,1,0,4,1,0
43,112661,18,11,10,404,1,1,4,3,1
33,54758,17,26,33,408,0,1,4,3,0
22,25596,3,50,15,616,0,1,3,2,0
69,36374,7,34,34,420,0,0,4,2,0
27,138686,15,20,32,798,0,1,5,3,1
67,23775,18,9,20,342,1,1,5,1,0
20,47388,19,71,19,398,0,0,4,3,0
30,143800,2,27,7,610,0,0,2,1,1
60,41029,9,65,25,513,0,1,3,3,0
66,103981,1,78,32,762,0,0,5,1,0
47,73639,3,9,25,722,0,1,2,2,0
62,134010,5,27,36,688,1,1,1,1,1
23,34645,10,29,29,411,1,0,4,2,0
34,51105,13,12,30,571,0,1,0,1,0
62,33668,15,25,32,401,1,1,4,2,0
68,147949,18,6,10,509,0,1,4,1,1
36,35960,1,26,4,321,1,1,2,3,0
59,146519,16,76,1,458,1,1,1,1,1
52,31357,8,76,12,642,0,0,2,2,0
63,84604,16,72,17,699,1,1,3,2,1
43,122739,14,68,25,753,0,1,1,1,1
68,71796,6,23,24,442,0,0,5,3,0
22,35804,18,57,13,696,1,0,1,1,0
46,147732,2,56,4,835,1,0,1,1,1
54,135733,0,51,1,440,1,0,2,2,1
37,34626,3,58,3,539,1,0,4,3,0
66,48132,17,48,11,591,0,0,4,3,0
38,27951,7,11,10,381,0,0,4,3,0
27,26449,18,5,3,470,0,0,4,3,0
22,39065,5,67,8,825,0,1,4,1,0
53,121503,0,43,9,841,0,1,3,3,0
23,125072,7,23,26,409,0,0,0,3,1
43,29130,0,35,5,511,1,1,5,3,0
21,109360,18,28,14,737,0,1,1,2,1
56,82287,10,73,30,621,0,1,0,2,1
56,126937,14,69,21,383,1,1,3,2,1
67,71702,10,37,5,675,1,1,4,3,1
52,56993,18,63,32,352,0,0,3,1,0
18,51875,9,37,28,795,0,0,5,1,0
41,135284,11,36,20,555,1,1,5,2,1
53,26054,0,63,29,519,0,0,3,2,0
23,119809,6,45,20,399,1,1,0,3,1
58,127357,16,16,35,428,1,1,1,2,1
63,68517,9,77,21,518,1,1,2,2,0
61,96368,5,15,19,776,0,0,2,2,1
48,49670,16,23,21,757,0,1,5,2,0
37,69112,17,58,39,321,1,1,1,1,1
41,108388,4,61,10,628,1,1,4,3,0
42,109156,17,46,30,779,0,0,3,1,1
53,48307,16,75,39,638,0,1,4,2,0
38,133087,15,35,12,478,0,0,5,3,1
47,87087,7,56,17,720,1,1,3,3,1
41,67922,12,6,21,781,1,1,2,1,1
61,83080,15,42,16,348,1,1,5,1,0
59,113348,10,36,37,329,0,0,5,2,1
47,99335,5,14,24,384,1,1,1,1,1
39,46312,2,12,31,801,1,1,0,2,0
45,125156,0,79,14,845,1,1,5,2,1
24,86985,17,24,12,628,0,1,0,2,1
52,140641,4,24,25,733,1,1,1,3,1
45,77608,12,13,10,548,1,1,5,3,1
31,109962,9,76,12,433,0,0,5,1,1
27,120963,4,19,32,664,1,1,2,1,1
33,60277,13,67,36,724,0,0,3,3,0
33,51551,16,25,37,714,0,1,0,1,1
48,109813,0,9,0,811,1,0,2,2,1
59,76597,1,39,38,684,0,1,5,2,0
42,121025,6,72,26,687,1,0,1,3,1
30,144342,9,52,35,748,0,1,4,1,0
23,65212,19,66,31,602,1,0,2,1,0
61,29637,6,39,14,398,0,1,2,3,0
26,63258,15,74,30,605,0,0,4,2,0
62,55693,4,25,5,341,0,1,5,2,0
53,29824,11,43,24,767,1,1,2,1,0
60,149553,16,38,17,739,1,1,0,3,1
37,46950,15,19,21,626,1,0,5,3,0
35,43488,19,10,30,332,0,0,0,2,0
60,147870,15,70,35,711,0,0,0,2,1
38,124544,18,60,8,413,1,1,2,1,1
21,135200,14,53,2,807,1,0,5,3,0
67,20215,11,5,32,355,0,1,2,1,0
50,125603,9,69,26,651,0,1,2,1,1
44,31523,1,32,0,628,0,1,5,3,0
24,95900,6,24,8,845,1,1,5,3,0
23,88689,12,52,4,569,0,1,5,2,1
32,43834,2,76,14,495,1,1,5,3,0
35,54474,14,69,8,712,0,1,1,1,0
49,63066,0,55,27,378,1,0,5,1,0
28,119871,2,47,12,382,0,0,4,3,1
37,30400,9,53,23,436,0,1,5,1,0
41,145211,14,29,9,838,1,1,2,3,1
32,30345,5,78,21,605,0,0,4,2,0
65,53896,19,45,38,610,0,1,3,2,0
24,105430,14,75,21,687,0,0,0,3,0
38,48899,6,68,36,848,1,1,1,1,0
59,126171,4,65,38,805,0,1,4,3,1
43,48229,3,16,19,687,1,0,0,3,0
61,137053,17,73,9,592,0,0,1,2,1
31,25583,2,18,9,478,0,1,5,3,0
54,24897,16,38,25,728,1,1,0,2,0
38,140406,17,52,24,823,1,0,2,2,1
35,91537,17,65,27,611,1,0,2,3,0
22,129417,1,39,12,379,1,0,5,3,1
20,24567,12,69,14,313,1,1,0,3,0
40,94807,14,63,5,353,1,0,5,3,0
43,149648,4,40,11,746,0,1,5,2,1
54,132652,2,23,18,364,0,0,1,3,0
41,97239,4,46,31,671,0,0,0,2,1
66,33329,4,73,10,802,0,0,3,2,0
36,121045,4,23,37,395,1,0,5,1,1
68,137708,2,43,32,832,0,1,1,2,1
42,91792,2,73,1,559,0,1,1,1,0
38,20228,19,56,14,547,0,0,0,3,0
29,110282,17,16,35,426,1,1,4,1,1
58,102214,19,51,4,798,1,1,5,3,1
50,57052,3,40,14,345,0,1,5,2,0
67,77769,0,67,9,567,1,0,0,1,0
21,66032,15,55,16,841,0,0,4,3,0
59,131694,7,47,33,393,1,1,1,3,1
24,108721,16,38,23,615,0,0,2,1,0
39,53686,7,53,9,370,1,0,5,1,0
50,96981,6,22,29,748,0,0,2,3,0
34,118802,7,65,2,666,0,0,5,3,0
41,83261,11,61,36,709,1,1,0,2,0
51,22809,15,9,2,390,1,1,5,3,0
45,123265,11,28,39,808,1,0,4,1,1
60,61785,18,68,4,827,1,1,5,3,1
58,56547,9,63,27,409,0,1,0,3,0
56,62818,6,42,13,388,0,1,3,1,0
39,120422,11,37,38,571,0,1,0,2,1
66,91927,19,14,10,546,0,1,0,3,0
34,85681,4,41,7,660,0,0,0,1,0
51,99465,15,15,36,677,0,1,0,1,1
23,109862,8,28,7,505,0,1,4,1,0
63,115527,6,75,11,644,0,0,5,1,1
23,133221,19,25,14,754,1,0,4,2,1
51,57333,13,24,18,366,0,0,4,1,0
18,146457,10,14,27,342,1,1,3,3,1
27,36576,6,51,6,528,1,1,3,2,0
38,139875,9,51,39,743,1,0,5,1,1
22,59405,8,19,6,533,1,1,5,3,0
19,114000,3,48,29,498,0,0,0,2,1
39,93779,15,66,17,796,1,0,4,3,1
65,51601,9,10,23,331,0,1,3,2,0
19,87946,18,70,5,563,0,0,2,1,0
27,87356,16,8,3,412,1,1,0,3,1
51,72116,8,27,2,758,0,0,1,1,0
33,120825,12,17,5,575,0,0,4,2,1
65,144749,0,35,25,445,1,0,0,1,1
68,137256,1,20,37,656,1,1,5,1,1
56,124186,12,45,10,305,0,0,0,3,1
39,82894,8,5,28,639,0,0,1,1,0
29,54635,6,16,19,793,0,0,5,1,0
41,27465,15,60,9,407,0,1,2,1,0
64,76754,18,54,25,370,1,1,3,2,1
57,117975,6,24,26,639,1,1,3,3,0
55,112850,5,70,13,399,1,1,1,3,1
27,129765,17,40,35,626,1,1,1,1,0
52,105119,18,42,11,332,0,0,3,3,0
68,112691,10,26,22,442,1,0,2,2,1
66,58871,11,65,20,543,0,0,2,2,0
49,82874,9,54,7,516,0,0,0,1,0
24,97733,12,63,38,733,1,1,1,1,1
38,49511,11,24,8,353,0,0,1,2,0
37,100960,9,40,23,450,0,1,1,2,1
43,68821,19,19,30,354,0,1,5,2,0
21,85776,17,66,24,816,1,1,3,1,1
63,138128,3,7,16,747,0,0,3,2,1
69,90167,4,9,28,334,0,1,3,1,0
39,95135,4,60,2,418,0,0,2,2,0
32,64462,11,35,20,496,0,1,3,2,0
57,81382,2,39,7,813,1,0,0,3,0
38,110194,7,75,13,721,1,0,5,2,1
32,123381,1,74,38,816,0,1,3,1,1
39,52574,17,30,15,438,0,1,5,2,0
69,122072,8,5,17,343,0,0,5,3,1
45,61910,12,11,30,518,1,0,2,2,0
31,93531,6,40,10,557,1,1,1,2,1
44,45186,9,29,37,812,0,1,5,2,0
58,114781,8,63,19,676,0,1,0,1,0
57,42813,14,65,3,588,1,0,2,2,0
45,98812,4,33,19,769,0,1,4,2,0
43,105525,11,22,30,402,1,0,5,2,0
66,98282,0,45,19,448,0,1,5,3,0
19,129779,11,23,10,383,0,1,1,1,1
42,38557,5,8,0,325,0,1,3,1,0
20,48060,18,69,17,474,0,0,2,3,0
25,78866,18,45,38,721,1,0,4,1,0
61,92104,15,19,32,645,1,0,2,3,1
50,120905,18,58,35,601,1,0,3,2,1
59,104577,2,68,17,597,0,1,2,1,1
69,26080,9,76,30,434,0,1,4,2,0
52,33854,17,19,34,354,1,1,2,2,0
23,142013,12,54,38,355,1,0,0,1,0
56,87695,17,26,37,673,0,0,0,2,1
69,47025,2,22,14,638,1,1,3,2,0
40,72982,2,6,5,756,0,1,4,3,1
42,61081,11,40,7,654,1,0,4,1,0
67,24368,19,24,39,431,0,0,4,2,0
60,119621,6,20,21,792,0,0,4,3,1
36,139181,7,71,0,409,1,0,4,1,1
22,47094,8,34,12,425,1,1,1,2,0
68,66040,13,59,23,595,0,0,2,2,0
28,86766,4,70,20,478,0,1,5,2,0
29,103053,18,30,3,496,1,1,4,2,1
27,43991,15,61,6,400,0,1,5,2,0
25,21301,11,73,11,482,1,0,0,1,0
41,48610,3,6,12,308,0,1,5,1,0
45,101463,7,60,15,712,1,1,5,3,1
58,54678,6,66,5,403,0,1,2,3,0
53,44466,14,38,13,425,0,0,5,3,0
54,100440,5,60,30,845,0,1,3,1,1
38,60875,4,59,35,569,0,1,3,1,0
25,46081,13,24,36,765,0,1,4,1,1
26,44354,12,54,34,417,0,0,1,2,0
64,113297,9,29,9,391,0,0,1,1,1
32,38300,17,29,16,784,1,1,2,1,0
65,84384,3,57,29,386,1,1,1,2,0
63,115027,7,18,6,533,0,0,5,3,1
57,141684,10,64,17,423,1,0,3,3,1
35,80892,16,47,18,502,1,0,4,3,0
59,55525,17,66,14,331,0,1,0,2,0
37,46532,10,73,38,656,1,0,5,2,0
23,26464,15,67,21,762,0,0,3,2,0
29,36562,11,6,38,393,1,0,3,1,0
19,127392,12,58,29,821,1,0,2,3,0
24,75514,15,20,19,707,1,1,5,2,1
33,133428,0,59,31,399,0,0,1,2,1
20,132564,15,47,24,543,1,1,0,3,1
62,128047,14,65,22,357,0,0,0,3,1
20,94219,5,42,4,656,0,1,1,1,0
44,52634,11,49,29,790,1,1,4,3,0
67,20060,7,55,38,619,0,1,1,2,0
60,29269,6,46,26,318,0,1,4,1,0
57,83143,1,28,36,656,1,0,0,3,0
55,43065,11,34,6,416,0,1,5,1,0
50,22895,13,41,4,435,1,1,2,2,0
45,100859,15,57,14,595,1,1,3,2,1
18,32352,10,67,7,824,0,1,5,2,0
25,130179,19,15,8,400,1,1,0,2,1
54,69737,8,27,10,679,1,0,0,1,1
49,124127,9,54,21,454,0,1,0,1,1
65,116426,16,59,33,404,0,1,3,2,1
60,52016,11,59,34,825,0,1,4,1,0
54,81304,5,8,12,427,0,1,2,2,0
21,31962,18,58,10,700,1,1,5,2,0
47,53302,10,65,31,828,1,0,5,3,0
23,105382,8,9,14,849,1,0,2,1,1
63,24011,5,22,37,423,1,0,2,3,0
36,149716,15,48,0,659,1,1,4,2,1
49,39782,19,35,23,363,0,1,5,3,0
26,87691,15,25,39,401,1,0,1,2,1
29,140654,5,51,21,576,1,1,1,2,1
28,142017,4,34,2,526,1,0,2,2,0
63,59725,3,59,13,322,1,1,0,1,0
33,29196,1,72,1,363,0,1,0,2,0
18,63459,5,73,31,456,0,1,3,2,0
62,107245,8,45,37,689,0,0,1,1,1
38,149613,16,49,32,448,1,0,0,1,1
47,98863,13,78,5,662,1,0,2,2,1
30,143206,6,34,38,763,1,0,3,1,1
51,139391,18,49,24,698,0,0,1,2,1
21,121010,0,49,33,704,1,0,3,3,1
45,52769,19,49,10,431,0,1,0,1,0
55,127529,14,59,36,496,1,0,2,3,1
48,145361,17,63,6,334,0,0,2,2,1
44,44700,2,9,21,719,0,0,2,1,0
22,135792,17,36,38,676,1,0,0,1,1
42,100356,1,10,9,698,1,1,4,2,1
20,96427,9,30,20,519,0,0,5,1,0
50,120165,10,41,5,816,0,0,5,1,1
21,25269,2,17,0,641,0,0,2,1,0
42,141631,6,73,33,715,0,0,5,3,1
37,63880,7,29,13,755,0,1,4,2,0
51,134003,18,17,35,596,1,1,2,2,1
43,28320,17,24,26,630,0,1,4,2,0
22,69589,12,76,8,638,1,0,1,1,0
52,139534,12,64,5,597,1,0,5,1,1
45,96276,18,77,30,611,1,0,1,1,0
46,55897,11,25,16,354,1,1,2,2,0
26,78565,16,65,35,833,1,1,3,3,0
69,50930,11,30,20,404,0,0,3,2,0
55,77233,12,58,26,474,1,0,0,2,0
67,102821,11,46,27,593,0,0,1,3,0
23,34380,18,15,15,674,1,1,1,1,0
36,96896,13,41,34,749,0,0,3,1,0
61,90934,6,15,35,744,1,1,2,2,1
28,75830,12,31,34,359,0,1,0,3,0
19,25529,5,38,18,691,0,1,1,2,0
64,141292,18,42,20,689,0,1,0,2,1
61,114598,18,65,32,511,1,0,1,3,0
61,122222,3,57,22,834,0,1,4,3,1
26,102987,18,69,5,539,1,0,4,1,0
38,69178,8,7,31,787,1,1,0,2,1
41,26937,15,71,21,421,0,0,3,3,0
51,141952,3,32,2,552,1,1,3,3,1
39,59886,5,18,34,440,1,1,1,3,0
20,69699,7,56,15,751,1,1,5,3,1
29,96396,15,34,24,452,1,0,4,2,1
45,110678,4,62,16,607,0,1,4,2,1
47,45279,9,58,38,616,1,1,0,2,0
43,58106,12,73,12,828,0,1,5,3,1
65,130776,13,19,27,595,1,1,0,1,1
38,121444,6,42,10,644,0,0,3,3,0
45,126300,19,18,9,581,0,0,3,2,1
43,133793,5,61,38,507,1,0,5,2,1
50,136278,6,63,23,395,1,0,5,2,1
38,99737,4,12,37,751,1,1,3,1,1
52,60544,17,76,23,672,1,1,2,1,0
69,123247,11,23,32,372,1,1,4,2,0
51,131190,5,36,16,632,0,0,4,3,1
58,28997,0,33,35,692,0,1,0,2,0
68,126102,3,45,34,405,0,0,4,2,1
64,105711,18,79,5,400,1,0,0,1,1
35,136045,11,49,15,658,1,0,5,1,0
28,60860,14,17,27,628,1,1,5,1,0
40,23225,2,31,31,694,0,1,2,1,0
65,130114,19,23,25,334,1,1,5,2,1
39,79470,7,30,10,456,0,0,3,3,0
34,133218,10,57,24,572,0,1,2,2,1
22,148854,15,55,30,695,1,1,3,2,1
61,120764,8,41,20,506,0,0,3,3,0
28,127041,2,13,2,605,0,1,0,2,1
47,132224,4,56,11,835,0,1,3,3,1
32,83656,19,58,39,761,1,0,2,1,1
44,71880,13,7,24,551,0,0,1,1,0
52,81078,14,73,16,566,1,1,5,1,1
50,108646,5,12,37,508,1,0,0,3,0
37,96290,3,18,35,838,0,1,5,2,0
33,76633,7,7,35,802,1,1,3,1,0
51,46655,18,28,18,813,0,0,3,1,1
19,141118,4,17,1,447,1,0,4,2,1
52,63601,12,47,16,382,1,0,0,1,0
57,23114,15,33,29,341,1,0,0,1,0
45,46502,0,76,9,455,1,1,2,3,0
64,69768,12,55,34,752,1,0,1,2,0
56,68128,10,46,35,583,1,0,2,3,0
23,40028,7,35,32,487,1,0,2,1,0
26,75565,7,67,0,773,0,0,2,1,1
37,103123,13,30,17,806,0,1,1,2,1
18,128255,12,22,3,432,0,0,2,1,0
25,55333,2,61,26,570,1,0,5,3,1
40,23174,3,11,24,372,0,1,0,3,0
20,137769,19,52,27,735,1,0,1,2,1
21,55398,14,64,21,592,1,1,3,2,0
42,55929,14,37,24,736,1,1,4,1,0
64,24321,12,7,16,359,1,1,4,2,0
55,143549,8,8,11,626,1,1,5,2,1
32,115971,9,8,15,481,1,0,0,1,0
38,131508,11,46,36,733,1,1,4,1,1
52,75421,13,13,15,818,1,0,5,3,0
63,92635,0,55,16,382,0,1,5,3,0
69,43760,13,21,30,327,1,1,4,2,0
31,31360,13,21,14,565,0,0,4,1,0
53,30313,7,24,12,582,0,0,5,2,0
29,131806,15,18,39,696,1,1,5,3,1
34,105998,13,26,26,682,0,0,3,2,0
56,25801,0,56,20,618,1,1,4,3,0
26,34130,15,31,1,492,0,0,2,3,0
52,34271,17,47,7,526,1,1,5,2,0
30,36075,6,7,6,750,0,0,0,3,0
32,122455,14,12,9,481,1,0,0,3,1
35,127215,16,14,3,626,0,1,5,1,1
68,38984,18,33,35,502,1,1,0,2,1
50,108095,12,44,34,701,1,1,3,2,1
23,80942,8,69,2,771,0,0,3,2,0
44,32861,14,25,17,478,0,0,5,3,0
40,118970,2,28,23,317,0,1,4,3,1
44,102203,0,77,31,762,0,0,2,3,0
51,91376,15,64,33,845,1,1,4,2,0
63,81247,7,30,1,702,0,0,0,1,1
55,89101,12,13,1,692,0,0,2,2,0
31,128730,7,24,9,599,1,0,0,2,1
53,40977,16,60,22,650,1,1,2,2,0
25,70617,13,40,14,486,1,0,5,1,0
52,77473,6,40,11,646,0,0,1,2,0
36,106654,14,77,16,708,0,0,3,1,0
47,108177,15,26,17,370,0,0,3,1,0
31,92902,18,5,13,626,0,1,5,2,0
37,112172,5,73,16,511,1,0,0,2,1
66,35630,0,77,14,608,0,0,0,2,0
42,40056,11,41,11,407,0,0,1,3,0
57,27382,17,76,15,476,1,0,4,1,0
41,75739,15,17,31,726,1,1,2,2,1
31,101685,11,47,22,830,1,0,5,1,1
43,68639,19,41,37,717,0,0,1,3,0
55,79838,12,78,33,547,0,0,5,3,0
40,66041,7,29,33,508,1,0,1,2,1
39,20992,0,25,15,515,0,1,0,1,0
65,92394,6,45,33,737,0,0,0,3,1
36,87657,14,77,39,610,1,0,4,3,1
63,47160,12,46,6,682,1,1,5,1,0
68,65156,12,46,32,570,1,0,5,3,0
20,71375,8,6,3,420,0,1,4,1,0
59,106442,14,72,6,706,0,0,0,2,1
36,39572,3,12,17,544,0,0,3,1,0
26,137925,12,65,3,365,1,0,4,2,1
45,24136,11,18,10,527,0,0,1,1,0
37,81868,4,25,19,436,0,0,0,3,1
62,102263,6,28,10,493,1,0,5,2,1
24,52167,7,54,14,788,0,0,5,1,0
31,130957,4,49,16,653,0,0,2,2,1
26,35479,8,68,33,456,1,0,2,1,0
36,139392,13,68,11,775,1,0,3,1,1
64,51376,11,30,27,315,1,0,5,2,1
69,24823,3,36,34,377,1,0,0,2,0
31,145156,19,61,7,351,1,1,5,2,1
55,90456,7,57,26,813,0,0,5,3,1
53,39585,16,37,21,803,1,1,1,1,0
57,123775,7,56,23,360,1,1,3,1,1
34,37272,0,22,1,431,1,0,1,2,0
47,46619,19,39,30,681,0,1,2,1,0
26,95069,1,16,21,842,0,0,1,1,0
50,59895,3,55,0,709,1,0,2,1,0
69,23720,0,14,13,454,0,1,4,2,0
42,39267,6,56,24,350,0,1,2,1,0
31,35696,0,38,35,394,0,1,5,1,0
28,49968,8,71,35,822,1,0,2,3,0
52,73364,2,43,2,823,0,1,5,3,0
58,43345,11,12,4,654,0,1,3,2,0
31,71567,18,33,0,344,1,1,5,1,0
47,111229,14,26,18,504,1,0,5,1,1
58,81607,15,74,32,730,0,0,5,3,0
21,39385,9,65,29,555,1,1,3,2,0
21,103658,5,47,11,547,1,1,0,2,0
45,86900,16,53,9,832,1,1,0,1,1
25,88244,16,33,33,340,1,1,2,3,0
19,85425,18,35,15,758,0,1,4,3,0
58,98518,17,57,39,576,1,1,0,3,1
63,102844,10,38,28,494,1,1,2,1,0
39,52919,6,42,14,370,0,0,3,1,0
58,110697,9,61,10,569,1,1,0,1,0
33,77196,6,8,33,634,0,1,0,3,0
46,135600,4,6,35,607,1,0,5,2,1
66,120625,11,16,29,726,0,1,5,1,1
65,99401,15,39,34,498,1,0,2,1,0
47,20495,17,74,8,375,1,1,5,2,0
29,64755,2,76,17,824,0,0,2,2,0
52,87684,19,25,18,529,0,1,1,3,0
28,53324,14,65,38,384,0,1,1,1,0
63,98929,4,39,3,461,0,0,4,3,1
67,21552,12,52,5,696,0,0,0,1,0
38,71272,18,19,32,670,1,0,1,3,0
38,55853,11,75,31,514,0,1,2,3,0
22,138192,4,19,15,300,1,1,5,2,1
65,52924,5,10,10,676,0,1,5,1,0
37,94462,6,72,21,711,0,1,0,2,0
54,116387,9,26,35,499,1,1,1,2,1
20,43889,15,36,22,482,1,0,4,2,0
61,125466,7,26,25,709,1,1,4,1,1
50,74675,8,31,30,697,1,0,4,3,1
26,142231,3,19,28,515,0,0,4,3,0
26,93591,7,48,4,648,1,1,5,1,0
21,90190,6,13,37,340,0,1,5,1,0
52,42634,14,38,24,302,0,0,5,3,0
